"","Two_yr_Recidivism","Number_of_Priors","Age_Above_FourtyFive","Age_Below_TwentyFive","Female","Misdemeanor","ethnicity","probability","predicted"
"111","no",-0.473554939595753,"no","no","Male","yes","Caucasian",0.384531464828199,0
"113","yes",-0.684357758721968,"no","no","Male","yes","Caucasian",0.346450950960408,0
"117","yes",-0.0519493013433206,"no","no","Male","no","African_American",0.528563438795541,1
"120","yes",-0.473554939595753,"yes","no","Male","no","Caucasian",0.277511963895973,0
"126","yes",-0.684357758721968,"no","no","Female","no","African_American",0.340317773646599,0
"130","no",-0.684357758721968,"no","no","Female","yes","Caucasian",0.28536993320169,0
"133","no",-0.473554939595753,"yes","no","Male","no","Hispanic",0.253239931101655,0
"144","yes",-0.473554939595753,"no","no","Male","yes","African_American",0.406163937254378,0
"147","no",-0.262752120469537,"yes","no","Male","yes","Hispanic",0.252999774890368,0
"153","yes",-0.473554939595753,"yes","no","Male","yes","Caucasian",0.245561697235627,0
"157","yes",4.164107081181,"yes","no","Male","yes","African_American",0.929765014539537,1
"160","no",-0.0519493013433206,"yes","no","Male","no","African_American",0.368725394072994,0
"169","yes",-0.262752120469537,"no","no","Male","yes","Other",0.41707724470195,0
"173","yes",4.164107081181,"no","no","Female","no","African_American",0.957606362971305,1
"176","no",-0.684357758721968,"no","no","Male","yes","African_American",0.367219333180786,0
"178","yes",0.791261975161543,"no","no","Female","no","Caucasian",0.598167790257228,1
"182","no",2.47768452817127,"no","no","Male","no","African_American",0.889554228719037,1
"183","no",-0.262752120469537,"no","no","Male","yes","African_American",0.446325540199108,0
"188","yes",0.158853517782895,"no","no","Male","no","Caucasian",0.546907810760481,1
"192","no",-0.684357758721968,"no","no","Male","yes","African_American",0.367219333180786,0
"195","no",-0.262752120469537,"no","yes","Male","no","African_American",0.662284289427822,1
"196","no",-0.684357758721968,"no","no","Male","yes","African_American",0.367219333180786,0
"205","no",0.158853517782895,"no","no","Male","no","Hispanic",0.515898363206142,1
"207","yes",-0.684357758721968,"no","no","Male","no","Caucasian",0.384832154223183,0
"213","yes",-0.473554939595753,"no","yes","Male","yes","Caucasian",0.56293250230847,1
"221","yes",-0.473554939595753,"no","yes","Male","no","African_American",0.624612428569042,1
"222","yes",-0.262752120469537,"no","no","Male","no","African_American",0.487517633891284,0
"232","yes",-0.684357758721968,"no","no","Male","no","Caucasian",0.384832154223183,0
"236","no",-0.262752120469537,"no","no","Female","yes","African_American",0.37781551288951,0
"239","no",-0.684357758721968,"no","no","Male","no","African_American",0.406470370842107,0
"248","yes",-0.684357758721968,"no","yes","Male","no","Caucasian",0.563245028761501,1
"253","no",-0.684357758721968,"no","yes","Female","yes","African_American",0.474014284833618,0
"255","no",-0.684357758721968,"yes","no","Male","no","Caucasian",0.245797116184741,0
"262","yes",-0.0519493013433206,"no","no","Male","yes","Caucasian",0.464628696205192,0
"265","no",-0.684357758721968,"no","no","Male","no","African_American",0.406470370842107,0
"267","no",-0.684357758721968,"yes","no","Female","yes","Caucasian",0.17220987132907,0
"271","no",1.00206479428776,"no","no","Male","no","Caucasian",0.699613309108032,1
"280","yes",-0.684357758721968,"no","yes","Female","no","African_American",0.515383109059587,1
"287","yes",1.84527607079262,"no","no","Male","no","African_American",0.831071662727711,1
"293","no",-0.684357758721968,"no","no","Male","yes","Other",0.339971888190734,0
"300","no",-0.0519493013433206,"yes","no","Male","no","African_American",0.368725394072994,0
"301","no",-0.262752120469537,"no","no","Male","yes","African_American",0.446325540199108,0
"303","yes",-0.0519493013433206,"no","yes","Male","no","African_American",0.698003477779149,1
"306","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.384832154223183,0
"308","yes",-0.262752120469537,"no","yes","Male","yes","Caucasian",0.602858584051178,1
"318","no",-0.473554939595753,"no","no","Male","yes","African_American",0.406163937254378,0
"320","yes",0.158853517782895,"no","yes","Male","no","African_American",0.731476510084957,1
"322","yes",4.164107081181,"no","no","Male","no","African_American",0.967727680818204,1
"325","no",0.791261975161543,"no","no","Male","no","African_American",0.683877886879639,1
"327","no",-0.684357758721968,"yes","no","Female","yes","Caucasian",0.17220987132907,0
"329","no",0.369656336909111,"no","no","Male","no","African_American",0.60897710138228,1
"331","no",-0.684357758721968,"no","no","Female","no","Hispanic",0.29380814727019,0
"332","yes",2.26688170904505,"no","no","Male","no","African_American",0.872347675278317,1
"337","yes",1.21286761341398,"no","no","Male","no","African_American",0.750313887678064,1
"341","no",-0.473554939595753,"no","yes","Male","yes","Hispanic",0.532081453257493,1
"345","no",1.63447325166641,"yes","no","Male","no","African_American",0.685002167554322,1
"362","no",-0.0519493013433206,"no","no","Male","no","African_American",0.528563438795541,1
"372","yes",-0.473554939595753,"no","yes","Male","no","African_American",0.624612428569042,1
"376","no",-0.473554939595753,"no","no","Male","yes","African_American",0.406163937254378,0
"377","no",0.369656336909111,"no","no","Male","no","African_American",0.60897710138228,1
"383","yes",-0.473554939595753,"no","no","Male","yes","African_American",0.406163937254378,0
"387","yes",0.369656336909111,"yes","no","Male","no","African_American",0.447926378293416,0
"391","no",-0.684357758721968,"no","no","Male","no","African_American",0.406470370842107,0
"394","yes",1.00206479428776,"no","no","Male","no","African_American",0.718284681216668,1
"401","no",-0.684357758721968,"yes","no","Male","no","Caucasian",0.245797116184741,0
"405","yes",0.158853517782895,"no","no","Male","no","Caucasian",0.546907810760481,1
"406","no",-0.684357758721968,"yes","no","Male","no","Caucasian",0.245797116184741,0
"408","yes",-0.473554939595753,"yes","no","Male","no","Caucasian",0.277511963895973,0
"410","no",-0.473554939595753,"yes","no","Male","no","Hispanic",0.253239931101655,0
"419","yes",0.158853517782895,"no","no","Male","no","African_American",0.569226603966739,1
"420","no",-0.684357758721968,"yes","no","Female","yes","Caucasian",0.17220987132907,0
"423","yes",0.791261975161543,"no","no","Male","no","Hispanic",0.635658367475619,1
"425","yes",6.27213527244316,"yes","no","Male","no","African_American",0.987773589075952,1
"426","no",-0.262752120469537,"no","no","Male","no","Caucasian",0.464944703638187,0
"431","no",-0.684357758721968,"no","no","Female","yes","African_American",0.304180948536958,0
"433","no",0.791261975161543,"no","no","Male","yes","Hispanic",0.596518790329316,1
"440","no",-0.684357758721968,"no","yes","Male","no","Caucasian",0.563245028761501,1
"447","no",0.580459156035327,"no","no","Male","no","Caucasian",0.626404085449647,1
"453","no",-0.473554939595753,"no","no","Male","no","Other",0.417386124795974,0
"457","yes",2.26688170904505,"no","no","Male","no","African_American",0.872347675278317,1
"459","yes",-0.684357758721968,"no","yes","Male","no","Hispanic",0.532397715500638,1
"464","no",-0.473554939595753,"no","no","Male","yes","African_American",0.406163937254378,0
"466","no",1.00206479428776,"no","no","Male","no","African_American",0.718284681216668,1
"468","no",-0.0519493013433206,"no","no","Male","no","African_American",0.528563438795541,1
"469","no",-0.684357758721968,"yes","no","Female","no","Other",0.192600507949959,0
"475","no",-0.684357758721968,"no","no","Male","no","African_American",0.406470370842107,0
"478","no",-0.684357758721968,"no","no","Female","yes","African_American",0.304180948536958,0
"481","no",0.369656336909111,"no","no","Male","no","Caucasian",0.587224361650181,1
"488","no",0.158853517782895,"no","no","Male","no","Hispanic",0.515898363206142,1
"494","no",-0.684357758721968,"yes","no","Female","yes","Caucasian",0.17220987132907,0
"496","no",-0.684357758721968,"no","yes","Female","yes","Caucasian",0.45151573393132,0
"509","yes",-0.0519493013433206,"no","no","Male","yes","African_American",0.48720025427234,0
"514","no",-0.473554939595753,"no","no","Male","yes","African_American",0.406163937254378,0
"520","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.585369181820972,1
"524","no",1.42367043254019,"no","no","Male","no","African_American",0.779817846140316,1
"530","no",-0.684357758721968,"no","no","Male","yes","African_American",0.367219333180786,0
"534","yes",-0.0519493013433206,"no","no","Male","no","Caucasian",0.505966344478405,1
"535","no",0.369656336909111,"no","no","Male","yes","Caucasian",0.546593004582715,1
"536","no",-0.473554939595753,"no","no","Male","no","Caucasian",0.424391895212195,0
"538","no",-0.684357758721968,"no","no","Male","no","African_American",0.406470370842107,0
"547","yes",1.00206479428776,"no","no","Male","no","African_American",0.718284681216668,1
"556","no",3.53169862380235,"yes","no","Male","no","African_American",0.905142738327242,1
"557","no",-0.0519493013433206,"no","yes","Male","no","African_American",0.698003477779149,1
"561","no",-0.684357758721968,"no","no","Male","yes","African_American",0.367219333180786,0
"562","no",-0.684357758721968,"no","no","Female","no","African_American",0.340317773646599,0
"566","no",1.63447325166641,"no","no","Male","no","African_American",0.806733500231857,1
"567","yes",0.158853517782895,"no","no","Male","yes","Other",0.498463259362794,0
"571","no",-0.684357758721968,"no","no","Male","yes","African_American",0.367219333180786,0
"572","yes",-0.684357758721968,"no","no","Male","yes","African_American",0.367219333180786,0
"575","no",-0.684357758721968,"no","no","Female","yes","Caucasian",0.28536993320169,0
"579","no",-0.0519493013433206,"no","no","Male","no","African_American",0.528563438795541,1
"594","yes",1.42367043254019,"no","no","Male","yes","African_American",0.750075824538335,1
"597","yes",1.21286761341398,"yes","no","Female","no","Caucasian",0.518592891612292,1
"601","no",-0.262752120469537,"yes","no","Female","no","Caucasian",0.254297663440651,0
"602","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.585369181820972,1
"606","yes",-0.473554939595753,"no","no","Male","no","Caucasian",0.424391895212195,0
"609","no",-0.473554939595753,"no","yes","Male","no","Hispanic",0.572997334374496,1
"611","yes",-0.684357758721968,"no","no","Male","no","Caucasian",0.384832154223183,0
"628","no",-0.684357758721968,"no","yes","Female","yes","Caucasian",0.45151573393132,0
"629","no",-0.684357758721968,"no","no","Male","no","Other",0.378050518492542,0
"636","no",1.42367043254019,"no","no","Male","yes","African_American",0.750075824538335,1
"637","no",-0.684357758721968,"no","no","Female","no","African_American",0.340317773646599,0
"639","no",-0.0519493013433206,"no","no","Female","no","African_American",0.457869124952651,0
"642","yes",3.32089580467613,"yes","no","Female","no","African_American",0.85913195638165,1
"643","yes",-0.473554939595753,"no","yes","Male","no","Other",0.596262812032835,1
"644","no",-0.684357758721968,"no","yes","Female","yes","Other",0.44440790539421,0
"651","no",0.580459156035327,"no","no","Male","no","African_American",0.647332108784632,1
"652","no",-0.262752120469537,"no","yes","Male","yes","Other",0.595956963603716,1
"669","no",-0.0519493013433206,"no","no","Female","no","African_American",0.457869124952651,0
"671","yes",-0.473554939595753,"no","yes","Male","no","African_American",0.624612428569042,1
"675","no",-0.684357758721968,"no","yes","Female","yes","Other",0.44440790539421,0
"678","no",-0.684357758721968,"no","yes","Male","no","Caucasian",0.563245028761501,1
"688","yes",-0.473554939595753,"no","yes","Male","no","African_American",0.624612428569042,1
"697","yes",-0.473554939595753,"no","no","Male","yes","Caucasian",0.384531464828199,0
"703","no",-0.262752120469537,"no","no","Male","yes","Caucasian",0.424081604385672,0
"705","no",-0.684357758721968,"no","no","Male","no","Other",0.378050518492542,0
"715","no",0.158853517782895,"yes","no","Male","yes","Caucasian",0.347630521754218,0
"717","no",-0.262752120469537,"no","no","Male","yes","African_American",0.446325540199108,0
"719","no",-0.0519493013433206,"no","no","Male","no","Other",0.498780839563821,0
"730","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.384832154223183,0
"732","no",0.791261975161543,"no","yes","Male","yes","African_American",0.790756698838511,1
"740","no",-0.684357758721968,"no","yes","Male","no","African_American",0.585369181820972,1
"742","no",-0.684357758721968,"yes","no","Male","no","Other",0.240507694909999,0
"753","no",-0.473554939595753,"yes","no","Male","no","Caucasian",0.277511963895973,0
"759","yes",-0.473554939595753,"no","no","Female","no","Caucasian",0.357077330225598,0
"762","yes",1.21286761341398,"no","no","Male","no","African_American",0.750313887678064,1
"784","yes",-0.473554939595753,"yes","no","Female","no","Caucasian",0.224411765222368,0
"802","no",-0.473554939595753,"no","no","Male","no","Caucasian",0.424391895212195,0
"806","no",-0.684357758721968,"no","no","Female","no","Caucasian",0.320300709010391,0
"811","no",-0.262752120469537,"no","no","Male","no","Caucasian",0.464944703638187,0
"812","no",0.369656336909111,"no","no","Male","no","Caucasian",0.587224361650181,1
"819","yes",-0.262752120469537,"no","yes","Male","no","African_American",0.662284289427822,1
"821","yes",0.369656336909111,"no","no","Male","yes","African_American",0.568915081823089,1
"827","yes",0.580459156035327,"yes","no","Male","yes","African_American",0.447612261198014,0
"828","no",-0.684357758721968,"no","no","Male","no","African_American",0.406470370842107,0
"829","no",0.580459156035327,"no","yes","Female","yes","African_American",0.707210031126505,1
"831","yes",1.00206479428776,"no","no","Male","no","Caucasian",0.699613309108032,1
"837","no",1.00206479428776,"no","no","Male","no","Caucasian",0.699613309108032,1
"843","no",-0.684357758721968,"no","no","Male","yes","African_American",0.367219333180786,0
"844","yes",0.580459156035327,"no","no","Male","no","African_American",0.647332108784632,1
"846","yes",3.53169862380235,"yes","no","Male","no","Hispanic",0.884998205212641,1
"850","no",-0.684357758721968,"yes","no","Male","yes","Hispanic",0.196027021659326,0
"853","no",-0.473554939595753,"no","no","Male","no","African_American",0.446639484431065,0
"860","yes",1.63447325166641,"no","no","Male","yes","African_American",0.779599650357212,1
"871","yes",2.68848734729749,"no","no","Male","no","African_American",0.904694858682784,1
"881","no",-0.473554939595753,"no","no","Male","no","Other",0.417386124795974,0
